file,timestamp,line,event_type,total_tokens,input_tokens,cached_input_tokens,output_tokens,uncached_input_tokens,delta_total_tokens,delta_cached_input_tokens,delta_uncached_input_tokens
rollout-2026-06-28T14-28-51-019f0fb4-a9c9-7193-b20d-e841958bb856.jsonl,2026-06-28T19:31:05.073Z,62,event_msg,264542,258607,196736,5935,61871,219768,154368,59898
rollout-2026-06-28T14-28-51-019f0fb4-a9c9-7193-b20d-e841958bb856.jsonl,2026-06-28T19:31:05.073Z,62,event_msg,46031,45402,43904,629,1498,-218511,-152832,-60373
rollout-2026-06-28T14-31-36-019f0fb7-31d0-7613-a06a-3cdcc6b31888.jsonl,2026-06-28T19:31:52.474Z,15,event_msg,23411,23066,20864,345,2202,,,
rollout-2026-06-28T14-31-36-019f0fb7-31d0-7613-a06a-3cdcc6b31888.jsonl,2026-06-28T19:31:52.474Z,15,event_msg,23411,23066,20864,345,2202,0,0,0
rollout-2026-06-28T14-31-36-019f0fb7-31d0-7613-a06a-3cdcc6b31888.jsonl,2026-06-28T19:32:04.050Z,25,event_msg,57228,56413,43776,815,12637,33817,22912,10435
rollout-2026-06-28T14-31-36-019f0fb7-31d0-7613-a06a-3cdcc6b31888.jsonl,2026-06-28T19:32:04.050Z,25,event_msg,33817,33347,22912,470,10435,-23411,-20864,-2202
rollout-2026-06-28T14-31-36-019f0fb7-31d0-7613-a06a-3cdcc6b31888.jsonl,2026-06-28T19:32:21.038Z,38,event_msg,93917,92403,64640,1514,27763,60100,41728,17328
rollout-2026-06-28T14-31-36-019f0fb7-31d0-7613-a06a-3cdcc6b31888.jsonl,2026-06-28T19:32:21.038Z,38,event_msg,36689,35990,20864,699,15126,-57228,-43776,-12637
rollout-2026-06-28T14-31-36-019f0fb7-31d0-7613-a06a-3cdcc6b31888.jsonl,2026-06-28T19:33:06.237Z,45,event_msg,143599,139669,100352,3930,39317,106910,79488,24191
rollout-2026-06-28T14-31-36-019f0fb7-31d0-7613-a06a-3cdcc6b31888.jsonl,2026-06-28T19:33:06.237Z,45,event_msg,49682,47266,35712,2416,11554,-93917,-64640,-27763
rollout-2026-06-28T14-31-36-019f0fb7-31d0-7613-a06a-3cdcc6b31888.jsonl,2026-06-28T19:33:16.615Z,55,event_msg,193745,189470,147328,4275,42142,144063,111616,30588
rollout-2026-06-28T14-31-36-019f0fb7-31d0-7613-a06a-3cdcc6b31888.jsonl,2026-06-28T19:33:16.615Z,55,event_msg,50146,49801,46976,345,2825,-143599,-100352,-39317
rollout-2026-06-28T14-31-36-019f0fb7-31d0-7613-a06a-3cdcc6b31888.jsonl,2026-06-28T19:33:28.791Z,65,event_msg,246285,241564,180480,4721,61084,196139,133504,58259
rollout-2026-06-28T14-31-36-019f0fb7-31d0-7613-a06a-3cdcc6b31888.jsonl,2026-06-28T19:33:28.791Z,65,event_msg,52540,52094,33152,446,18942,-193745,-147328,-42142
rollout-2026-06-28T14-31-36-019f0fb7-31d0-7613-a06a-3cdcc6b31888.jsonl,2026-06-28T19:33:41.985Z,69,event_msg,299837,294475,232064,5362,62411,247297,198912,43469
rollout-2026-06-28T14-31-36-019f0fb7-31d0-7613-a06a-3cdcc6b31888.jsonl,2026-06-28T19:33:41.985Z,69,event_msg,53552,52911,51584,641,1327,-246285,-180480,-61084
rollout-2026-06-28T14-31-36-019f0fb7-31d0-7613-a06a-3cdcc6b31888.jsonl,2026-06-28T19:33:51.843Z,77,event_msg,352749,347186,254976,5563,92210,299197,203392,90883
rollout-2026-06-28T14-31-36-019f0fb7-31d0-7613-a06a-3cdcc6b31888.jsonl,2026-06-28T19:33:51.843Z,77,event_msg,52912,52711,22912,201,29799,-299837,-232064,-62411
rollout-2026-06-28T14-34-39-019f0fb9-f9f4-7f62-a952-d390733ca346.jsonl,2026-06-28T19:34:56.321Z,17,event_msg,23797,23385,20864,412,2521,,,
rollout-2026-06-28T14-34-39-019f0fb9-f9f4-7f62-a952-d390733ca346.jsonl,2026-06-28T19:34:56.321Z,17,event_msg,23797,23385,20864,412,2521,0,0,0
rollout-2026-06-28T14-34-39-019f0fb9-f9f4-7f62-a952-d390733ca346.jsonl,2026-06-28T19:35:08.391Z,29,event_msg,58605,57711,43776,894,13935,34808,22912,11414
rollout-2026-06-28T14-34-39-019f0fb9-f9f4-7f62-a952-d390733ca346.jsonl,2026-06-28T19:35:08.391Z,29,event_msg,34808,34326,22912,482,11414,-23797,-20864,-2521
rollout-2026-06-28T14-34-39-019f0fb9-f9f4-7f62-a952-d390733ca346.jsonl,2026-06-28T19:35:27.395Z,42,event_msg,98671,97045,64640,1626,32405,63863,41728,20991
rollout-2026-06-28T14-34-39-019f0fb9-f9f4-7f62-a952-d390733ca346.jsonl,2026-06-28T19:35:27.395Z,42,event_msg,40066,39334,20864,732,18470,-58605,-43776,-13935
rollout-2026-06-28T14-34-39-019f0fb9-f9f4-7f62-a952-d390733ca346.jsonl,2026-06-28T19:35:43.165Z,54,event_msg,161011,158778,103936,2233,54842,120945,83072,36372
rollout-2026-06-28T14-34-39-019f0fb9-f9f4-7f62-a952-d390733ca346.jsonl,2026-06-28T19:35:43.165Z,54,event_msg,62340,61733,39296,607,22437,-98671,-64640,-32405
rollout-2026-06-28T14-34-39-019f0fb9-f9f4-7f62-a952-d390733ca346.jsonl,2026-06-28T19:35:57.903Z,64,event_msg,224203,221471,165248,2732,56223,161863,125952,33786
rollout-2026-06-28T14-34-39-019f0fb9-f9f4-7f62-a952-d390733ca346.jsonl,2026-06-28T19:35:57.903Z,64,event_msg,63192,62693,61312,499,1381,-161011,-103936,-54842
rollout-2026-06-28T14-34-39-019f0fb9-f9f4-7f62-a952-d390733ca346.jsonl,2026-06-28T19:36:13.284Z,74,event_msg,299632,296474,227584,3158,68890,236440,166272,67509
rollout-2026-06-28T14-34-39-019f0fb9-f9f4-7f62-a952-d390733ca346.jsonl,2026-06-28T19:36:13.284Z,74,event_msg,75429,75003,62336,426,12667,-224203,-165248,-56223
rollout-2026-06-28T14-34-39-019f0fb9-f9f4-7f62-a952-d390733ca346.jsonl,2026-06-28T19:36:21.276Z,80,event_msg,387977,384574,250496,3403,134078,312548,188160,121411
rollout-2026-06-28T14-34-39-019f0fb9-f9f4-7f62-a952-d390733ca346.jsonl,2026-06-28T19:36:21.276Z,80,event_msg,88345,88100,22912,245,65188,-299632,-227584,-68890
rollout-2026-06-28T14-37-06-019f0fbc-37dd-7110-8b75-838c6381a0e0.jsonl,2026-06-28T19:37:23.410Z,19,event_msg,24057,23604,20864,453,2740,,,
rollout-2026-06-28T14-37-06-019f0fbc-37dd-7110-8b75-838c6381a0e0.jsonl,2026-06-28T19:37:23.410Z,19,event_msg,24057,23604,20864,453,2740,0,0,0
rollout-2026-06-28T14-37-06-019f0fbc-37dd-7110-8b75-838c6381a0e0.jsonl,2026-06-28T19:37:38.213Z,34,event_msg,57556,56491,41728,1065,14763,33499,20864,12023
rollout-2026-06-28T14-37-06-019f0fbc-37dd-7110-8b75-838c6381a0e0.jsonl,2026-06-28T19:37:38.213Z,34,event_msg,33499,32887,20864,612,12023,-24057,-20864,-2740
rollout-2026-06-28T14-37-06-019f0fbc-37dd-7110-8b75-838c6381a0e0.jsonl,2026-06-28T19:37:52.442Z,45,event_msg,104491,102865,74368,1626,28497,70992,53504,16474
rollout-2026-06-28T14-37-06-019f0fbc-37dd-7110-8b75-838c6381a0e0.jsonl,2026-06-28T19:37:52.442Z,45,event_msg,46935,46374,32640,561,13734,-57556,-41728,-14763
rollout-2026-06-28T14-37-06-019f0fbc-37dd-7110-8b75-838c6381a0e0.jsonl,2026-06-28T19:38:10.240Z,57,event_msg,164587,162229,120320,2358,41909,117652,87680,28175
rollout-2026-06-28T14-37-06-019f0fbc-37dd-7110-8b75-838c6381a0e0.jsonl,2026-06-28T19:38:10.240Z,57,event_msg,60096,59364,45952,732,13412,-104491,-74368,-28497
rollout-2026-06-28T14-37-06-019f0fbc-37dd-7110-8b75-838c6381a0e0.jsonl,2026-06-28T19:38:24.736Z,67,event_msg,227971,225030,179584,2941,45446,167875,133632,32034
rollout-2026-06-28T14-37-06-019f0fbc-37dd-7110-8b75-838c6381a0e0.jsonl,2026-06-28T19:38:24.736Z,67,event_msg,63384,62801,59264,583,3537,-164587,-120320,-41909
rollout-2026-06-28T14-37-06-019f0fbc-37dd-7110-8b75-838c6381a0e0.jsonl,2026-06-28T19:38:33.610Z,71,event_msg,293451,290182,241920,3269,48262,230067,182656,44725
rollout-2026-06-28T14-37-06-019f0fbc-37dd-7110-8b75-838c6381a0e0.jsonl,2026-06-28T19:38:33.610Z,71,event_msg,65480,65152,62336,328,2816,-227971,-179584,-45446
rollout-2026-06-28T14-37-06-019f0fbc-37dd-7110-8b75-838c6381a0e0.jsonl,2026-06-28T19:38:43.949Z,79,event_msg,359436,355763,306816,3673,48947,293956,244480,46131
rollout-2026-06-28T14-37-06-019f0fbc-37dd-7110-8b75-838c6381a0e0.jsonl,2026-06-28T19:38:43.949Z,79,event_msg,65985,65581,64896,404,685,-293451,-241920,-48262
rollout-2026-06-28T14-37-06-019f0fbc-37dd-7110-8b75-838c6381a0e0.jsonl,2026-06-28T19:38:58.976Z,91,event_msg,426186,421943,372224,4243,49719,360201,307328,49034
rollout-2026-06-28T14-37-06-019f0fbc-37dd-7110-8b75-838c6381a0e0.jsonl,2026-06-28T19:38:58.976Z,91,event_msg,66750,66180,65408,570,772,-359436,-306816,-48947
rollout-2026-06-28T14-37-06-019f0fbc-37dd-7110-8b75-838c6381a0e0.jsonl,2026-06-28T19:39:12.878Z,97,event_msg,493741,489010,438144,4731,50866,426991,372736,50094
rollout-2026-06-28T14-37-06-019f0fbc-37dd-7110-8b75-838c6381a0e0.jsonl,2026-06-28T19:39:12.878Z,97,event_msg,67555,67067,65920,488,1147,-426186,-372224,-49719
rollout-2026-06-28T14-37-06-019f0fbc-37dd-7110-8b75-838c6381a0e0.jsonl,2026-06-28T19:39:21.755Z,101,event_msg,561923,556874,505088,5049,51786,494368,439168,50639
rollout-2026-06-28T14-37-06-019f0fbc-37dd-7110-8b75-838c6381a0e0.jsonl,2026-06-28T19:39:21.755Z,101,event_msg,68182,67864,66944,318,920,-493741,-438144,-50866
rollout-2026-06-28T14-37-06-019f0fbc-37dd-7110-8b75-838c6381a0e0.jsonl,2026-06-28T19:39:30.121Z,107,event_msg,630536,625183,572544,5353,52639,562354,505600,51719
rollout-2026-06-28T14-37-06-019f0fbc-37dd-7110-8b75-838c6381a0e0.jsonl,2026-06-28T19:39:30.121Z,107,event_msg,68613,68309,67456,304,853,-561923,-505088,-51786
rollout-2026-06-28T14-37-06-019f0fbc-37dd-7110-8b75-838c6381a0e0.jsonl,2026-06-28T19:39:39.067Z,111,event_msg,699548,693892,640512,5656,53380,630935,573056,52527
rollout-2026-06-28T14-37-06-019f0fbc-37dd-7110-8b75-838c6381a0e0.jsonl,2026-06-28T19:39:39.067Z,111,event_msg,69012,68709,67968,303,741,-630536,-572544,-52639
rollout-2026-06-28T14-37-06-019f0fbc-37dd-7110-8b75-838c6381a0e0.jsonl,2026-06-28T19:39:53.806Z,117,event_msg,769234,762990,708992,6244,53998,700222,641024,53257
rollout-2026-06-28T14-37-06-019f0fbc-37dd-7110-8b75-838c6381a0e0.jsonl,2026-06-28T19:39:53.806Z,117,event_msg,69686,69098,68480,588,618,-699548,-640512,-53380
rollout-2026-06-28T14-37-06-019f0fbc-37dd-7110-8b75-838c6381a0e0.jsonl,2026-06-28T19:40:06.520Z,125,event_msg,839414,832802,777984,6612,54818,769728,709504,54200
rollout-2026-06-28T14-37-06-019f0fbc-37dd-7110-8b75-838c6381a0e0.jsonl,2026-06-28T19:40:06.520Z,125,event_msg,70180,69812,68992,368,820,-769234,-708992,-53998
rollout-2026-06-28T14-37-06-019f0fbc-37dd-7110-8b75-838c6381a0e0.jsonl,2026-06-28T19:40:15.226Z,131,event_msg,910389,903507,847488,6882,56019,840209,778496,55199
rollout-2026-06-28T14-37-06-019f0fbc-37dd-7110-8b75-838c6381a0e0.jsonl,2026-06-28T19:40:15.226Z,131,event_msg,70975,70705,69504,270,1201,-839414,-777984,-54818
rollout-2026-06-28T14-37-06-019f0fbc-37dd-7110-8b75-838c6381a0e0.jsonl,2026-06-28T19:40:26.825Z,137,event_msg,981968,974638,918016,7330,56622,910993,848512,55421
rollout-2026-06-28T14-37-06-019f0fbc-37dd-7110-8b75-838c6381a0e0.jsonl,2026-06-28T19:40:26.825Z,137,event_msg,71579,71131,70528,448,603,-910389,-847488,-56019
rollout-2026-06-28T14-37-06-019f0fbc-37dd-7110-8b75-838c6381a0e0.jsonl,2026-06-28T19:40:38.049Z,145,event_msg,1053929,1046271,989056,7658,57215,982350,918528,56612
rollout-2026-06-28T14-37-06-019f0fbc-37dd-7110-8b75-838c6381a0e0.jsonl,2026-06-28T19:40:38.049Z,145,event_msg,71961,71633,71040,328,593,-981968,-918016,-56622
rollout-2026-06-28T14-37-06-019f0fbc-37dd-7110-8b75-838c6381a0e0.jsonl,2026-06-28T19:40:52.457Z,151,event_msg,1126521,1118587,1060608,7934,57979,1054560,989568,57386
rollout-2026-06-28T14-37-06-019f0fbc-37dd-7110-8b75-838c6381a0e0.jsonl,2026-06-28T19:40:52.457Z,151,event_msg,72592,72316,71552,276,764,-1053929,-989056,-57215
rollout-2026-06-28T14-37-06-019f0fbc-37dd-7110-8b75-838c6381a0e0.jsonl,2026-06-28T19:41:05.324Z,157,event_msg,1199653,1191312,1132672,8341,58640,1127061,1061120,57876
rollout-2026-06-28T14-37-06-019f0fbc-37dd-7110-8b75-838c6381a0e0.jsonl,2026-06-28T19:41:05.324Z,157,event_msg,73132,72725,72064,407,661,-1126521,-1060608,-57979
rollout-2026-06-28T14-37-06-019f0fbc-37dd-7110-8b75-838c6381a0e0.jsonl,2026-06-28T19:41:18.784Z,161,event_msg,1273430,1264598,1205248,8832,59350,1200298,1133184,58689
rollout-2026-06-28T14-37-06-019f0fbc-37dd-7110-8b75-838c6381a0e0.jsonl,2026-06-28T19:41:18.784Z,161,event_msg,73777,73286,72576,491,710,-1199653,-1132672,-58640
rollout-2026-06-28T14-37-06-019f0fbc-37dd-7110-8b75-838c6381a0e0.jsonl,2026-06-28T19:41:22.893Z,166,event_msg,1347427,1338502,1278336,8925,60166,1273650,1205760,59456
rollout-2026-06-28T14-37-06-019f0fbc-37dd-7110-8b75-838c6381a0e0.jsonl,2026-06-28T19:41:22.893Z,166,event_msg,73997,73904,73088,93,816,-1273430,-1205248,-59350
rollout-2026-06-28T14-37-06-019f0fbc-37dd-7110-8b75-838c6381a0e0.jsonl,2026-06-28T19:41:27.648Z,171,event_msg,1422911,1413881,1280768,9030,133113,1348914,1207680,132297
rollout-2026-06-28T14-37-06-019f0fbc-37dd-7110-8b75-838c6381a0e0.jsonl,2026-06-28T19:41:27.648Z,171,event_msg,75484,75379,2432,105,72947,-1347427,-1278336,-60166
rollout-2026-06-28T14-37-06-019f0fbc-37dd-7110-8b75-838c6381a0e0.jsonl,2026-06-28T19:41:47.036Z,182,event_msg,1500558,1490738,1355904,9820,134834,1425074,1353472,61887
rollout-2026-06-28T14-37-06-019f0fbc-37dd-7110-8b75-838c6381a0e0.jsonl,2026-06-28T19:41:47.036Z,182,event_msg,77647,76857,75136,790,1721,-1422911,-1280768,-133113
rollout-2026-06-28T14-37-06-019f0fbc-37dd-7110-8b75-838c6381a0e0.jsonl,2026-06-28T19:41:58.552Z,192,event_msg,1578003,1567806,1379328,10197,188478,1500356,1304192,186757
rollout-2026-06-28T14-37-06-019f0fbc-37dd-7110-8b75-838c6381a0e0.jsonl,2026-06-28T19:41:58.552Z,192,event_msg,77445,77068,23424,377,53644,-1500558,-1355904,-134834
rollout-2026-06-28T14-37-06-019f0fbc-37dd-7110-8b75-838c6381a0e0.jsonl,2026-06-28T19:42:07.525Z,196,event_msg,1657104,1646633,1455488,10471,191145,1579659,1432064,137501
rollout-2026-06-28T14-37-06-019f0fbc-37dd-7110-8b75-838c6381a0e0.jsonl,2026-06-28T19:42:07.525Z,196,event_msg,79101,78827,76160,274,2667,-1578003,-1379328,-188478
rollout-2026-06-28T14-37-06-019f0fbc-37dd-7110-8b75-838c6381a0e0.jsonl,2026-06-28T19:42:19.281Z,200,event_msg,1736707,1725811,1533696,10896,192115,1657606,1457536,189448
rollout-2026-06-28T14-37-06-019f0fbc-37dd-7110-8b75-838c6381a0e0.jsonl,2026-06-28T19:42:19.281Z,200,event_msg,79603,79178,78208,425,970,-1657104,-1455488,-191145
rollout-2026-06-28T14-37-06-019f0fbc-37dd-7110-8b75-838c6381a0e0.jsonl,2026-06-28T19:42:28.163Z,204,event_msg,1816795,1805618,1612416,11177,193202,1737192,1534208,192232
rollout-2026-06-28T14-37-06-019f0fbc-37dd-7110-8b75-838c6381a0e0.jsonl,2026-06-28T19:42:28.163Z,204,event_msg,80088,79807,78720,281,1087,-1736707,-1533696,-192115
rollout-2026-06-28T14-37-06-019f0fbc-37dd-7110-8b75-838c6381a0e0.jsonl,2026-06-28T19:42:53.988Z,209,event_msg,1898127,1885777,1691648,12350,194129,1818039,1612928,193042
rollout-2026-06-28T14-37-06-019f0fbc-37dd-7110-8b75-838c6381a0e0.jsonl,2026-06-28T19:42:53.988Z,209,event_msg,81332,80159,79232,1173,927,-1816795,-1612416,-193202
rollout-2026-06-28T14-37-06-019f0fbc-37dd-7110-8b75-838c6381a0e0.jsonl,2026-06-28T19:43:12.627Z,217,event_msg,1980352,1967224,1770880,13128,196344,1899020,1691648,195417
rollout-2026-06-28T14-37-06-019f0fbc-37dd-7110-8b75-838c6381a0e0.jsonl,2026-06-28T19:43:12.627Z,217,event_msg,82225,81447,79232,778,2215,-1898127,-1691648,-194129
rollout-2026-06-28T14-37-06-019f0fbc-37dd-7110-8b75-838c6381a0e0.jsonl,2026-06-28T19:43:34.726Z,221,event_msg,2064670,2050470,1851648,14200,198822,1982445,1772416,196607
rollout-2026-06-28T14-37-06-019f0fbc-37dd-7110-8b75-838c6381a0e0.jsonl,2026-06-28T19:43:34.726Z,221,event_msg,84318,83246,80768,1072,2478,-1980352,-1770880,-196344
rollout-2026-06-28T14-45-07-019f0fc3-8e67-7881-9ccd-256c5e88127c.jsonl,2026-06-28T19:45:27.789Z,21,event_msg,23969,23378,20864,591,2514,,,
rollout-2026-06-28T14-45-07-019f0fc3-8e67-7881-9ccd-256c5e88127c.jsonl,2026-06-28T19:45:27.789Z,21,event_msg,23969,23378,20864,591,2514,0,0,0
rollout-2026-06-28T14-45-07-019f0fc3-8e67-7881-9ccd-256c5e88127c.jsonl,2026-06-28T19:45:42.858Z,33,event_msg,57862,56644,43776,1218,12868,33893,22912,10354
rollout-2026-06-28T14-45-07-019f0fc3-8e67-7881-9ccd-256c5e88127c.jsonl,2026-06-28T19:45:42.858Z,33,event_msg,33893,33266,22912,627,10354,-23969,-20864,-2514
rollout-2026-06-28T14-45-07-019f0fc3-8e67-7881-9ccd-256c5e88127c.jsonl,2026-06-28T19:46:04.321Z,45,event_msg,95979,94108,76928,1871,17180,62086,54016,6826
rollout-2026-06-28T14-45-07-019f0fc3-8e67-7881-9ccd-256c5e88127c.jsonl,2026-06-28T19:46:04.321Z,45,event_msg,38117,37464,33152,653,4312,-57862,-43776,-12868
rollout-2026-06-28T14-45-07-019f0fc3-8e67-7881-9ccd-256c5e88127c.jsonl,2026-06-28T19:46:36.534Z,57,event_msg,138392,135135,114176,3257,20959,100275,81024,16647
rollout-2026-06-28T14-45-07-019f0fc3-8e67-7881-9ccd-256c5e88127c.jsonl,2026-06-28T19:46:36.534Z,57,event_msg,42413,41027,37248,1386,3779,-95979,-76928,-17180
rollout-2026-06-28T14-45-07-019f0fc3-8e67-7881-9ccd-256c5e88127c.jsonl,2026-06-28T19:46:59.100Z,63,event_msg,182817,178639,155008,4178,23631,140404,117760,19852
rollout-2026-06-28T14-45-07-019f0fc3-8e67-7881-9ccd-256c5e88127c.jsonl,2026-06-28T19:46:59.100Z,63,event_msg,44425,43504,40832,921,2672,-138392,-114176,-20959
rollout-2026-06-28T14-45-07-019f0fc3-8e67-7881-9ccd-256c5e88127c.jsonl,2026-06-28T19:47:04.458Z,69,event_msg,227978,223598,198400,4380,25198,183553,157568,22526
rollout-2026-06-28T14-45-07-019f0fc3-8e67-7881-9ccd-256c5e88127c.jsonl,2026-06-28T19:47:04.458Z,69,event_msg,45161,44959,43392,202,1567,-182817,-155008,-23631
rollout-2026-06-28T14-45-07-019f0fc3-8e67-7881-9ccd-256c5e88127c.jsonl,2026-06-28T19:47:08.972Z,74,event_msg,274643,270141,219264,4502,50877,229482,175872,49310
rollout-2026-06-28T14-45-07-019f0fc3-8e67-7881-9ccd-256c5e88127c.jsonl,2026-06-28T19:47:08.972Z,74,event_msg,46665,46543,20864,122,25679,-227978,-198400,-25198
rollout-2026-06-28T14-45-07-019f0fc3-8e67-7881-9ccd-256c5e88127c.jsonl,2026-06-28T19:47:12.640Z,77,event_msg,323128,318559,265216,4569,53343,276463,244352,27664
rollout-2026-06-28T14-45-07-019f0fc3-8e67-7881-9ccd-256c5e88127c.jsonl,2026-06-28T19:47:12.640Z,77,event_msg,48485,48418,45952,67,2466,-274643,-219264,-50877
rollout-2026-06-28T14-45-07-019f0fc3-8e67-7881-9ccd-256c5e88127c.jsonl,2026-06-28T19:47:18.624Z,80,event_msg,373433,368797,312704,4636,56093,324948,266752,53627
rollout-2026-06-28T14-45-07-019f0fc3-8e67-7881-9ccd-256c5e88127c.jsonl,2026-06-28T19:47:18.624Z,80,event_msg,50305,50238,47488,67,2750,-323128,-265216,-53343
rollout-2026-06-28T14-45-07-019f0fc3-8e67-7881-9ccd-256c5e88127c.jsonl,2026-06-28T19:47:25.622Z,86,event_msg,425682,420855,361728,4827,59127,375377,314240,56377
rollout-2026-06-28T14-45-07-019f0fc3-8e67-7881-9ccd-256c5e88127c.jsonl,2026-06-28T19:47:25.622Z,86,event_msg,52249,52058,49024,191,3034,-373433,-312704,-56093
rollout-2026-06-28T14-45-07-019f0fc3-8e67-7881-9ccd-256c5e88127c.jsonl,2026-06-28T19:47:29.591Z,89,event_msg,479751,474857,412288,4894,62569,427502,363264,59535
rollout-2026-06-28T14-45-07-019f0fc3-8e67-7881-9ccd-256c5e88127c.jsonl,2026-06-28T19:47:29.591Z,89,event_msg,54069,54002,50560,67,3442,-425682,-361728,-59127
rollout-2026-06-28T14-45-07-019f0fc3-8e67-7881-9ccd-256c5e88127c.jsonl,2026-06-28T19:47:33.972Z,92,event_msg,535640,530679,464896,4961,65783,481571,414336,62341
rollout-2026-06-28T14-45-07-019f0fc3-8e67-7881-9ccd-256c5e88127c.jsonl,2026-06-28T19:47:33.972Z,92,event_msg,55889,55822,52608,67,3214,-479751,-412288,-62569
rollout-2026-06-28T14-45-07-019f0fc3-8e67-7881-9ccd-256c5e88127c.jsonl,2026-06-28T19:47:38.534Z,95,event_msg,593349,588321,519040,5028,69281,537460,466432,66067
rollout-2026-06-28T14-45-07-019f0fc3-8e67-7881-9ccd-256c5e88127c.jsonl,2026-06-28T19:47:38.534Z,95,event_msg,57709,57642,54144,67,3498,-535640,-464896,-65783
rollout-2026-06-28T14-45-07-019f0fc3-8e67-7881-9ccd-256c5e88127c.jsonl,2026-06-28T19:47:43.482Z,98,event_msg,652878,647783,574208,5095,73575,595169,520064,70077
rollout-2026-06-28T14-45-07-019f0fc3-8e67-7881-9ccd-256c5e88127c.jsonl,2026-06-28T19:47:43.482Z,98,event_msg,59529,59462,55168,67,4294,-593349,-519040,-69281
rollout-2026-06-28T14-45-07-019f0fc3-8e67-7881-9ccd-256c5e88127c.jsonl,2026-06-28T19:47:48.465Z,101,event_msg,714227,709065,630912,5162,78153,654698,575744,73859
rollout-2026-06-28T14-45-07-019f0fc3-8e67-7881-9ccd-256c5e88127c.jsonl,2026-06-28T19:47:48.465Z,101,event_msg,61349,61282,56704,67,4578,-652878,-574208,-73575
rollout-2026-06-28T14-45-07-019f0fc3-8e67-7881-9ccd-256c5e88127c.jsonl,2026-06-28T19:47:53.489Z,105,event_msg,777405,772167,689152,5238,83015,716056,632448,78437
rollout-2026-06-28T14-45-07-019f0fc3-8e67-7881-9ccd-256c5e88127c.jsonl,2026-06-28T19:47:53.489Z,105,event_msg,63178,63102,58240,76,4862,-714227,-630912,-78153
rollout-2026-06-28T14-45-07-019f0fc3-8e67-7881-9ccd-256c5e88127c.jsonl,2026-06-28T19:48:37.618Z,112,event_msg,844086,836718,748928,7368,87790,780908,690688,82928
rollout-2026-06-28T14-45-07-019f0fc3-8e67-7881-9ccd-256c5e88127c.jsonl,2026-06-28T19:48:37.618Z,112,event_msg,66681,64551,59776,2130,4775,-777405,-689152,-83015
rollout-2026-06-28T14-45-07-019f0fc3-8e67-7881-9ccd-256c5e88127c.jsonl,2026-06-28T19:48:54.847Z,122,event_msg,911406,903475,810240,7931,93235,844725,750464,88460
rollout-2026-06-28T14-45-07-019f0fc3-8e67-7881-9ccd-256c5e88127c.jsonl,2026-06-28T19:48:54.847Z,122,event_msg,67320,66757,61312,563,5445,-844086,-748928,-87790
rollout-2026-06-28T14-45-07-019f0fc3-8e67-7881-9ccd-256c5e88127c.jsonl,2026-06-28T19:49:12.374Z,126,event_msg,981014,972309,873600,8705,98709,913694,812288,93264
rollout-2026-06-28T14-45-07-019f0fc3-8e67-7881-9ccd-256c5e88127c.jsonl,2026-06-28T19:49:12.374Z,126,event_msg,69608,68834,63360,774,5474,-911406,-810240,-93235
rollout-2026-06-28T15-39-29-019f0ff5-4704-7c31-aaa7-6e390f386e22.jsonl,2026-06-28T20:39:49.684Z,22,event_msg,23691,23079,2432,612,20647,,,
rollout-2026-06-28T15-39-29-019f0ff5-4704-7c31-aaa7-6e390f386e22.jsonl,2026-06-28T20:39:49.684Z,22,event_msg,23691,23079,2432,612,20647,0,0,0
rollout-2026-06-28T15-39-29-019f0ff5-4704-7c31-aaa7-6e390f386e22.jsonl,2026-06-28T20:39:56.851Z,38,event_msg,47925,47045,25344,880,21701,24234,22912,1054
rollout-2026-06-28T15-39-29-019f0ff5-4704-7c31-aaa7-6e390f386e22.jsonl,2026-06-28T20:39:56.851Z,38,event_msg,24234,23966,22912,268,1054,-23691,-2432,-20647
rollout-2026-06-28T15-39-29-019f0ff5-4704-7c31-aaa7-6e390f386e22.jsonl,2026-06-28T20:40:42.645Z,61,event_msg,117261,115477,30336,1784,85141,93027,7424,84087
rollout-2026-06-28T15-39-29-019f0ff5-4704-7c31-aaa7-6e390f386e22.jsonl,2026-06-28T20:40:42.645Z,61,event_msg,69336,68432,4992,904,63440,-47925,-25344,-21701
rollout-2026-06-28T15-39-29-019f0ff5-4704-7c31-aaa7-6e390f386e22.jsonl,2026-06-28T20:41:38.628Z,84,event_msg,180715,178111,60928,2604,117183,111379,55936,53743
rollout-2026-06-28T15-39-29-019f0ff5-4704-7c31-aaa7-6e390f386e22.jsonl,2026-06-28T20:41:38.628Z,84,event_msg,63454,62634,30592,820,32042,-117261,-30336,-85141
rollout-2026-06-28T15-39-29-019f0ff5-4704-7c31-aaa7-6e390f386e22.jsonl,2026-06-28T20:41:48.029Z,88,event_msg,218220,215332,92544,2888,122788,154766,61952,90746
rollout-2026-06-28T15-39-29-019f0ff5-4704-7c31-aaa7-6e390f386e22.jsonl,2026-06-28T20:41:48.029Z,88,event_msg,37505,37221,31616,284,5605,-180715,-60928,-117183
rollout-2026-06-28T15-39-29-019f0ff5-4704-7c31-aaa7-6e390f386e22.jsonl,2026-06-28T20:41:54.718Z,93,event_msg,256307,253270,129280,3037,123990,218802,97664,118385
